,IMDB,Metacritic,Rotten Tomatoes,Rank,Worldwide Box Office,Awards,Actors_1,Actors_2,Actors_3,directors_1,directors_2,Country_1,language_1,language_2,Genre_1,Genre_2
305,7.4,62,0.74,41.0,975216835,0,5545,3463,561,1343,261,63,27,103,2,1
306,6.3,61,0.74,924.0,172185754,0,6054,5545,4661,5,0,63,27,0,4,0
307,6.4,52,0.51,762.0,205440387,0,947,2535,3814,1472,0,63,27,0,0,7
308,6.4,49,0.57,1650.0,94763758,0,5972,3066,4006,393,0,10,27,0,0,1
309,8.4,74,0.8,8025.0,6239723,0,4300,2783,2313,235,0,53,51,0,0,7
310,8.4,74,0.8,9641.0,3343567,0,4300,2783,2313,235,0,53,51,0,0,7
311,5.5,43,0.2,5098.0,17967746,0,4457,3105,1319,1550,0,63,27,94,0,5
312,7.3,86,0.87,4419.0,23265132,0,4794,1643,3624,130,0,63,27,0,1,7
313,6.1,56,0.44,6901.0,9313302,0,5236,1993,3462,1733,0,17,27,32,1,7
314,5.8,45,0.45,9529.0,3522153,0,6141,4030,4463,1001,0,63,27,0,5,7
315,5.9,52,0.46,7808.0,6770790,0,2769,2836,5526,1251,0,63,27,0,5,7
316,6.8,55,0.37,2505.0,55406438,2,1861,2169,2189,46,0,63,27,32,7,17
317,6.5,53,0.62,7165.0,8415112,0,4874,1575,2339,1217,0,62,27,32,12,20
318,6.5,53,0.62,7755.0,6924321,0,4874,1575,2339,1217,0,62,27,32,12,20
319,7.2,72,0.79,4758.0,20412841,0,4158,3754,3858,1589,0,62,27,0,7,0
320,7.3,62,0.79,1197.0,134639780,0,3136,5835,4608,853,0,62,27,40,4,7
321,7.9,67,0.9,6501.0,10676073,0,5237,3403,1576,450,0,62,27,92,7,15
322,7.6,94,0.97,2697.0,49894223,6,2741,401,748,940,0,63,27,6,7,20
323,8.5,80,0.92,3145.0,39723096,0,2164,893,2849,286,0,63,27,0,15,20
324,8.1,88,0.87,7492.0,7510877,0,2460,2283,3814,1385,0,63,27,0,7,18
325,7.1,65,0.64,9378.0,3729806,0,5087,5583,3012,773,0,63,27,32,4,7
326,8.5,62,0.83,7830.0,6719864,0,1708,1700,595,1700,0,63,27,0,5,7
327,8.2,83,0.9,2052.0,71558971,0,1884,1885,3054,338,0,62,27,0,7,0
328,8.3,79,0.91,10062.0,2832029,0,2218,5771,4189,1352,0,63,27,0,5,7
329,7.7,78,0.91,7342.0,7950889,0,2605,2872,4295,1388,0,63,27,0,4,0
330,8.4,63,0.86,2903.0,44728227,0,2421,5414,1320,1559,0,62,27,0,7,12
331,5.8,68,0.76,360.0,352831065,0,5189,2701,4863,346,0,63,27,0,0,1
332,8.1,76,0.91,91.0,770867516,0,1041,6171,1342,682,0,63,27,0,0,1
333,5.8,31,0.22,218.0,485004754,0,4080,6051,6075,901,0,63,27,48,0,1
334,5.8,31,0.22,781.0,202000000,0,4080,6051,6075,901,0,63,27,48,0,1
335,6.1,35,0.32,741.0,209461378,0,5625,2618,2204,1260,0,63,27,76,0,1
336,6.5,39,0.38,4874.0,19599974,0,1158,4494,5705,1222,0,63,27,32,0,5
337,6.5,46,0.42,3098.0,40650842,0,4265,2768,3095,513,1447,63,27,0,5,20
338,6.8,48,0.35,1016.0,159846429,0,2805,3403,3242,1438,0,63,27,0,5,7
339,6.2,42,0.41,2743.0,48543388,0,2618,2712,4146,1634,0,63,27,0,0,5
340,6.3,42,0.35,1662.0,93672764,0,5974,4556,5155,1538,0,63,27,97,4,0
341,6.7,52,0.65,554.0,262794441,0,653,494,208,269,0,63,27,0,2,1
342,8.0,87,0.97,226.0,470700000,3,5172,5078,4938,1605,0,63,27,0,1,7
343,6.8,43,0.44,1599.0,97600000,0,5117,1094,768,603,0,62,27,99,0,1
344,8.3,94,0.98,3933.0,28316211,0,1528,1930,5961,1090,0,63,27,92,5,7
345,8.4,84,0.99,856.0,183316455,2,5442,890,4134,671,0,63,27,0,0,1
346,8.1,92,0.88,1175.0,137978395,4,5809,3310,6066,1242,0,63,27,106,7,21
347,8.1,75,0.91,2601.0,52287414,0,6048,5014,1183,1415,0,63,27,0,1,7
348,7.8,45,0.8,1586.0,98267558,0,438,855,1781,856,0,63,27,92,0,1
349,7.8,57,0.64,401.0,332000000,0,4175,1095,3561,1457,0,63,27,0,1,4
350,8.1,79,0.84,622.0,239500000,1,5096,5077,1861,1327,0,63,27,54,4,7
351,8.2,65,0.88,224.0,474171806,1,2204,5332,1489,1605,0,63,27,34,0,1
352,8.0,65,0.89,273.0,412800000,4,1639,5815,5932,118,0,63,27,47,7,0
353,7.5,63,0.65,222.0,476684675,0,3788,2850,1298,253,0,63,27,0,4,8
354,8.2,85,0.96,1024.0,159157447,4,1147,2031,4343,294,0,63,27,0,7,22
355,7.6,57,0.72,4618.0,21502976,0,785,1783,3844,1503,0,63,27,0,4,12
356,7.8,0,0.57,3610.0,32416586,0,445,5822,4283,377,0,63,27,0,4,7
357,7.6,71,0.81,2664.0,50638075,0,710,5099,1849,40,0,63,27,0,0,7
358,8.1,85,0.93,2634.0,51204567,2,6077,5543,4737,802,488,63,27,0,5,7
359,7.4,58,0.66,392.0,336069511,0,5332,4457,1663,1118,0,63,27,0,0,1
360,7.9,85,0.93,2972.0,43111725,0,3760,813,3162,1283,0,63,27,0,7,0
361,7.7,52,0.71,549.0,263898761,0,793,2014,2318,1024,0,17,27,94,0,1
362,8.3,90,0.99,1269.0,126204977,2,3403,5189,2164,311,0,63,27,0,5,7
363,6.9,70,0.81,462.0,302710615,0,2793,4039,3192,1689,0,63,27,0,4,9
364,6.5,0,0.59,144.0,618638999,0,2669,3162,4706,1605,0,63,27,92,0,1
365,7.3,71,0.92,155.0,587790539,1,5845,6063,3655,119,0,63,27,92,1,4
366,7.7,41,0.5,5835.0,13711903,0,3001,560,5793,1642,0,63,27,0,1,4
367,6.7,58,0.45,1017.0,159745279,0,3153,5606,1663,253,0,63,27,0,4,7
368,8.0,77,0.83,2747.0,48446802,0,4582,2038,3900,1283,0,63,27,34,7,0
369,7.9,90,0.89,2787.0,47371191,1,639,1920,3246,217,0,63,27,32,1,4
370,7.8,69,0.77,1979.0,75763814,0,2053,2993,5759,802,488,62,27,0,1,4
371,6.8,58,0.53,758.0,206512310,0,4671,5972,4257,1407,0,63,27,92,0,5
372,5.9,42,0.5,332.0,365900000,0,5235,6077,5920,795,0,63,27,92,0,1
373,7.8,74,0.82,243.0,450728529,0,2053,926,4644,1604,0,63,27,47,5,20
374,5.3,29,0.15,1150.0,141189101,0,418,3892,4921,943,0,63,27,0,4,0
375,7.9,84,0.88,211.0,491812794,1,4279,1681,834,58,1719,63,27,0,2,1
376,7.7,69,0.72,1479.0,104505362,1,1509,1861,5317,89,0,63,27,78,5,7
377,7.1,77,0.75,604.0,245768384,1,1800,3418,4086,311,0,63,27,0,7,13
378,7.9,68,0.83,715.0,214357371,0,3994,1942,1016,441,0,63,27,32,0,15
379,7.4,63,0.82,62.0,879225135,0,1296,5187,1813,253,0,62,27,0,1,8
380,7.6,80,0.91,350.0,358824714,0,5815,4061,5548,1605,0,63,27,94,0,5
381,7.8,89,0.95,1360.0,117085297,1,5304,621,89,1553,0,63,27,48,7,0
382,7.1,54,0.6,1777.0,86765463,0,3769,6054,5974,1673,0,63,27,0,4,0
383,5.9,46,0.24,825.0,190212113,0,5558,689,4769,1538,0,63,27,0,4,8
384,6.7,47,0.36,262.0,427300260,0,3959,5657,2254,988,1015,63,27,32,0,18
385,8.0,84,0.88,1041.0,156822020,2,5344,5770,3375,294,0,63,27,0,5,7
386,5.5,49,0.35,1053.0,155200000,0,4569,2724,3933,399,0,63,27,0,4,0
387,7.8,73,0.81,442.0,311001124,0,3994,1942,745,1272,0,63,27,78,0,15
388,7.7,30,0.33,1634.0,95638592,0,470,4108,264,473,655,63,27,0,7,18
389,7.5,71,0.86,699.0,217670152,0,5815,2535,2451,1136,0,63,27,92,5,7
390,7.1,0,0.59,372.0,348629585,0,6063,759,111,40,0,63,27,0,0,5
391,8.1,86,0.91,648.0,231928227,4,1147,2272,4343,294,0,63,27,46,7,19
392,7.3,83,0.93,83.0,795110670,1,5793,3442,2493,1503,0,63,27,78,0,1
393,6.1,0,0.35,469.0,300150546,0,2301,3240,4976,1577,0,63,27,54,0,1
394,6.9,57,0.54,170.0,556559566,0,556,1043,1422,476,1686,63,27,72,2,1
395,6.5,66,0.77,3054.0,41560117,0,242,165,244,948,0,63,27,35,4,7
396,6.6,72,0.82,223.0,475825484,0,3001,1961,1399,1654,0,63,27,0,1,4
397,5.1,33,0.14,1422.0,109848461,0,3004,5347,186,719,0,63,27,0,1,4
398,5.7,40,0.27,399.0,333132750,0,2344,2768,1021,1662,0,63,27,0,0,1
399,5.7,40,0.27,954.0,167849187,0,2344,2768,1021,1662,0,63,27,0,0,1
400,6.9,50,0.4,988.0,163018913,0,1884,5304,1565,1118,0,63,27,0,0,18
401,6.9,50,0.4,5447.0,15716828,0,1884,5304,1565,1118,0,63,27,0,0,18
402,7.9,74,0.83,3112.0,40319440,0,4394,2105,111,919,0,63,27,57,0,1
403,7.9,74,0.83,6313.0,11367029,0,4394,2105,111,919,0,63,27,57,0,1
404,6.5,73,0.75,150.0,606836535,0,5815,1237,4309,1605,0,63,27,0,1,18
405,6.0,45,0.38,1036.0,157794205,0,3739,1249,5899,931,0,63,27,48,0,5
406,7.6,76,0.86,849.0,185798265,0,1509,1149,2838,1555,0,63,27,2,5,7
407,7.3,53,0.53,29.0,1066215812,1,3001,4546,3306,586,0,63,27,102,0,1
408,5.1,40,0.36,884.0,178710620,0,348,4886,1199,399,0,63,27,48,4,0
409,6.6,31,0.3,1652.0,94704227,0,4817,5330,3552,277,0,10,27,0,12,0
410,8.0,64,0.63,927.0,171377916,0,3608,1565,2701,462,0,63,27,60,1,7
411,7.5,71,0.77,49.0,943076457,0,1296,2214,2591,398,0,62,27,0,1,8
412,6.3,0,0.35,1567.0,99135571,0,5780,1628,4513,1767,0,17,27,78,0,5
413,7.9,81,0.91,1856.0,81742618,0,5449,3946,622,458,0,62,27,0,0,4
414,7.2,58,0.72,2449.0,57189408,0,5738,3842,3552,511,0,63,27,0,12,18
415,7.1,50,0.44,44.0,963420425,0,3001,2045,4546,586,0,63,27,0,0,1
416,6.2,59,0.63,56.0,894860230,0,5793,3442,2493,1503,0,63,27,32,0,1
417,7.7,78,0.9,1829.0,83080084,0,2460,3913,394,358,0,63,27,0,5,7
418,6.4,49,0.41,139.0,624234272,0,6063,982,2585,1298,0,63,27,48,0,7
419,7.6,73,0.87,136.0,631910531,0,2406,1639,327,1070,874,63,27,0,2,0
420,7.6,36,0.26,961.0,166617328,0,6063,5153,6106,531,0,63,27,92,7,17
421,6.7,48,0.37,212.0,490875846,0,5823,1884,491,1477,0,63,27,47,15,20
422,6.2,41,0.33,845.0,186450317,0,4457,944,5155,40,0,63,27,0,0,7
423,5.5,23,0.11,922.0,172450423,0,5974,2585,1892,1299,0,63,27,103,4,0
424,6.7,42,0.32,1647.0,94894448,0,3919,4814,5606,1313,0,63,27,0,7,9
425,7.2,60,0.88,363.0,351774938,0,4828,4584,1742,830,0,63,27,48,0,7
426,7.2,60,0.88,1707.0,90815558,0,4828,4584,1742,830,0,63,27,48,0,7
427,6.3,46,0.52,564.0,258751370,0,5815,834,4735,687,0,63,27,34,0,1
428,4.1,20,0.05,422.0,319713881,0,4486,1522,4454,1031,0,63,27,0,0,1
429,7.3,63,0.72,420.0,321887208,0,6054,700,5787,1686,0,63,27,0,2,0
430,6.4,51,0.65,1257.0,127234389,0,66,5867,183,1226,0,63,27,92,0,1
431,6.3,58,0.58,97.0,756244673,0,4279,1681,834,1175,0,63,27,0,2,1
432,6.8,69,0.86,967.0,165720921,0,1509,1039,5153,1705,0,63,27,0,0,20
433,5.4,44,0.47,3082.0,41042583,0,4457,240,6075,1261,0,63,27,0,0,9
434,5.8,39,0.44,656.0,229155503,0,5361,2630,834,1156,0,63,27,57,0,4
435,6.8,65,0.71,2225.0,65343694,0,5267,1821,5960,801,0,63,27,32,0,7
436,6.9,52,0.66,1560.0,99870886,0,4616,5155,5906,696,0,63,27,0,12,15
437,7.2,67,0.81,123.0,664837547,0,2406,327,1639,747,0,63,27,0,2,0
438,5.5,29,0.1,1693.0,91678442,0,233,2014,636,232,0,63,27,0,9,12
439,6.9,56,0.55,1190.0,136123083,0,3638,1538,2572,717,0,62,27,34,0,15
440,6.9,56,0.55,9633.0,3355048,0,3638,1538,2572,717,0,62,27,34,0,15
441,5.5,31,0.28,4114.0,26121638,0,1322,2493,4849,360,0,63,27,0,1,4
442,6.4,45,0.29,2040.0,72295262,0,6171,3066,3592,1243,0,17,27,92,0,7
443,6.5,44,0.26,2223.0,65409046,0,2618,1149,5042,542,0,62,27,6,0,5
444,7.1,75,0.95,1003.0,160971922,1,2616,253,1016,669,0,63,27,0,1,4
445,6.6,65,0.85,173.0,554987477,0,414,5227,6144,258,0,63,27,92,2,0
446,6.2,59,0.67,1093.0,150422946,0,556,1681,901,178,0,63,27,92,0,4
447,7.2,72,0.76,1042.0,156815529,0,2734,4732,1799,1605,0,63,27,34,7,11
448,6.5,40,0.26,1839.0,82497035,0,5145,1340,5470,1173,1523,63,27,78,0,1
449,4.9,22,0.04,4198.0,25361206,0,2255,5957,793,1033,0,63,27,92,0,20
450,7.0,74,0.87,1876.0,81150788,0,917,3954,3949,1654,0,63,27,0,2,4
451,5.9,36,0.1,5079.0,18100189,0,233,1300,2700,623,0,63,27,0,0,1
452,5.8,41,0.45,424.0,318146162,0,1641,4142,3103,169,0,63,27,0,0,1
453,6.5,39,0.21,1617.0,96633833,0,6141,5680,659,1516,0,63,27,0,7,17
454,5.6,46,0.5,914.0,173613482,0,3153,3648,435,1631,0,63,27,0,1,4
455,4.6,40,0.24,1133.0,142817992,0,3282,3276,4011,626,93,63,27,103,12,15
456,5.9,45,0.4,1833.0,82925064,0,2677,3495,4385,1239,0,63,27,0,12,15
457,6.8,58,0.51,2770.0,47818913,0,1147,992,4865,1437,0,63,27,0,7,19
458,6.4,62,0.66,1238.0,128955898,0,1810,4329,1776,697,0,62,27,0,7,9
459,7.0,81,0.89,2779.0,47508505,0,5740,6149,2621,458,0,62,27,0,0,4
460,7.1,67,0.86,8636.0,4934356,0,1936,2507,3689,667,0,63,27,0,4,5
461,5.7,48,0.46,4490.0,22597969,0,5625,5595,5286,1730,0,63,27,0,0,5
462,5.7,0,0.19,5734.0,14214365,0,1159,5814,108,1132,0,63,27,48,4,5
463,6.2,36,0.3,5667.0,14518884,0,1118,5442,5042,1465,0,54,27,0,7,9
464,6.6,73,0.88,3381.0,35830713,0,4946,5606,5771,1205,0,63,27,0,7,20
465,6.8,85,0.85,2330.0,61721826,0,700,5344,2773,1640,0,63,27,0,7,9
466,6.7,62,0.79,8795.0,4659110,0,4030,1785,3187,1755,0,63,27,0,5,7
467,7.2,90,0.94,5379.0,16131551,0,2710,2369,455,405,0,63,27,0,7,15
468,7.3,64,0.73,3859.0,29206732,0,5970,3452,5045,840,0,63,27,0,1,7
469,7.9,67,0.83,3459.0,34533783,0,1751,5178,4530,1088,0,62,27,0,4,5
470,7.3,0,0.64,3638.0,32030610,0,1139,1006,1118,338,0,62,27,0,1,18
471,7.3,0,0.64,8552.0,5095981,0,1139,1006,1118,338,0,62,27,0,1,18
472,7.9,84,0.92,2108.0,69845011,0,1149,3131,4142,46,0,63,27,34,7,18
473,7.7,61,0.77,7101.0,8655397,0,1049,2709,86,166,0,54,27,92,7,20
474,7.5,33,0.38,8436.0,5345869,0,1049,1574,5330,985,0,63,27,0,0,7
475,8.2,66,0.75,3930.0,28356188,0,2598,1527,4439,604,0,62,27,0,4,5
476,8.6,74,0.72,122.0,666379375,1,1765,4030,3792,286,0,63,27,0,1,7
477,6.4,62,0.75,190.0,529076069,0,11,822,3355,532,0,63,27,48,0,1
478,6.4,62,0.75,311.0,376000000,0,11,822,3355,532,0,63,27,48,0,1
479,7.9,94,0.97,4421.0,23251930,0,1861,3170,5328,1388,0,63,27,35,7,17
480,6.6,60,0.65,653.0,229727774,0,5259,4102,1488,1270,0,63,27,92,0,4
481,7.5,68,0.85,426.0,318000141,0,5950,4616,3643,696,0,63,27,54,12,15
482,8.3,93,0.97,8572.0,5028948,0,2133,2908,1827,1642,1644,62,27,32,1,4
483,8.0,82,0.85,260.0,428214478,2,1765,4061,3568,1755,0,63,27,54,12,0
484,8.1,70,0.93,671.0,225000000,3,5625,5644,814,830,0,63,27,0,7,19
485,7.4,80,0.94,468.0,300200000,1,3931,2031,1102,1380,0,63,27,0,0,1
486,8.1,57,0.84,3988.0,27573078,0,3482,6050,5634,818,0,63,27,65,12,15
487,8.1,57,0.84,5816.0,13782838,0,3482,6050,5634,818,0,63,27,65,12,15
488,7.4,79,0.88,1438.0,108423489,5,5431,1475,2421,686,0,63,27,0,4,7
489,7.6,57,0.85,400.0,333080271,1,2204,3244,3044,1605,0,63,27,87,0,1
490,7.3,63,0.74,3623.0,32222567,0,2609,1184,1543,806,0,63,27,0,4,12
491,7.1,46,0.58,3242.0,38119483,0,4089,2900,4989,1106,0,63,27,0,1,4
492,7.5,70,0.84,2009.0,73887546,1,120,2024,384,1654,0,63,27,0,4,9
493,7.6,69,0.71,274.0,411348924,1,4181,2421,3418,1654,0,63,27,32,0,1
494,7.6,60,0.68,2193.0,66520529,0,94,1537,5644,502,0,63,27,47,5,7
495,6.9,41,0.53,361.0,352700000,0,4153,5392,2057,1284,0,17,27,0,7,15
496,7.7,62,0.82,637.0,236500000,0,5815,2421,1486,1415,0,63,27,32,7,20
497,7.3,74,0.88,3701.0,31181000,0,3248,2269,297,12,0,63,27,0,7,8
498,7.9,59,0.92,6098.0,12309980,0,1054,4590,1504,1705,0,63,27,47,5,7
499,7.8,73,0.89,6946.0,9170214,0,3001,3608,3181,996,0,63,27,0,7,0
500,7.2,63,0.71,334.0,365300000,0,438,2537,5807,671,0,63,27,32,0,4
501,7.6,58,0.52,331.0,366101666,0,793,2733,5253,856,0,63,27,34,0,1
502,7.3,0,0.54,3963.0,27936778,0,2327,1046,4417,491,0,63,27,0,4,7
503,6.2,46,0.33,7500.0,7487370,0,3054,327,2760,644,0,63,27,47,4,5
504,7.2,48,0.63,4158.0,25732986,0,2053,4790,2218,1447,0,63,27,92,0,5
505,7.4,54,0.65,1078.0,152266007,0,4030,5259,5253,806,0,63,27,0,5,7
506,6.3,52,0.53,1539.0,101371017,0,2421,2115,378,1654,0,63,27,32,4,18
507,7.2,65,0.79,917.0,173046663,0,1633,5115,3398,1742,0,63,27,0,12,15
508,7.8,61,0.73,1888.0,80369970,0,4153,5344,1461,358,0,63,27,17,7,15
509,7.5,64,0.87,1995.0,74727492,0,4567,5253,5048,1352,0,63,27,0,5,7
510,7.2,51,0.62,1310.0,121100000,0,905,1558,1495,1284,0,63,27,0,0,1
511,7.6,71,0.86,461.0,303500000,0,4268,2217,1960,1696,115,63,27,57,2,1
512,7.2,77,0.92,338.0,363095319,0,1345,3403,3151,848,68,63,27,0,2,1
513,7.4,68,0.75,1489.0,104267443,0,5815,4463,3800,1559,0,62,27,0,7,15
514,7.8,73,0.88,263.0,427230516,0,5823,4663,3518,1457,0,63,27,78,1,7
515,6.9,51,0.52,3516.0,33762400,0,2607,3401,542,972,0,63,27,0,4,0
516,6.4,48,0.47,253.0,435040395,0,730,4814,2930,1577,0,63,27,6,0,1
517,5.7,32,0.3,2310.0,62401343,0,1113,1021,2458,804,0,63,27,0,4,0
518,5.7,50,0.45,342.0,362211740,1,3919,5771,2251,1654,0,63,27,0,0,1
519,5.7,50,0.45,3540.0,33395426,1,3919,5771,2251,1654,0,63,27,0,0,1
520,6.6,61,0.64,2351.0,60780981,0,556,4556,1073,128,0,18,27,0,4,0
521,7.1,48,0.35,4434.0,23046142,0,309,2870,2043,719,0,63,27,34,4,5
522,6.1,56,0.57,258.0,431942139,0,4764,2185,5799,1003,0,62,27,51,0,1
523,7.5,60,0.77,299.0,386116343,0,4860,2950,1490,269,226,63,27,0,2,1
524,6.7,33,0.34,1494.0,103787401,0,5201,4550,2340,1285,0,62,27,0,0,12
525,7.1,57,0.71,596.0,248218486,0,4368,3947,1382,586,0,63,27,0,12,15
526,5.9,38,0.36,639.0,236410607,0,4671,5915,1874,872,0,63,27,92,0,5
527,6.2,52,0.42,805.0,195660942,0,46,2421,3887,1323,0,63,27,0,4,0
528,5.6,54,0.62,609.0,245075434,0,1821,2701,5231,80,0,63,27,92,0,18
529,7.3,64,0.62,1846.0,82183683,0,2913,4858,230,687,0,63,27,0,15,20
530,6.1,32,0.4,3908.0,28649556,0,1521,1747,1815,1416,0,63,27,0,12,0
531,7.1,70,0.78,1951.0,77147031,0,634,5855,739,1645,0,63,27,0,4,5
532,6.7,38,0.29,1452.0,107212751,0,5972,1168,5723,393,0,63,27,0,0,1
533,7.3,59,0.75,1497.0,103452875,0,5283,5989,2464,1776,0,63,27,0,0,12
534,7.3,59,0.75,2517.0,55000000,0,5283,5989,2464,1776,0,63,27,0,0,12
535,6.4,47,0.44,171.0,556319450,0,1506,2460,1817,1472,0,63,27,48,0,1
536,7.7,47,0.39,1226.0,130968579,0,1509,1237,4817,1705,0,63,27,92,0,5
537,6.5,58,0.55,340.0,362989076,0,700,920,2053,1604,0,63,27,25,5,20
538,7.6,46,0.49,1493.0,103880027,0,3583,898,1317,696,0,63,27,0,5,12
539,7.2,75,0.89,50.0,937008132,0,4279,1681,834,58,944,63,27,0,2,1
540,5.6,41,0.15,1413.0,111448997,0,5403,3932,2457,943,0,63,27,0,4,5
541,6.0,33,0.24,1430.0,109175673,0,5206,4098,2763,62,0,63,27,0,7,12
542,6.0,33,0.24,1781.0,86432520,0,5206,4098,2763,62,0,63,27,0,7,12
543,7.0,50,0.46,681.0,221594911,0,3301,4814,5426,504,0,63,27,30,0,9
544,5.5,34,0.06,1195.0,135015330,0,5558,1866,689,8,0,63,27,0,1,4
545,7.0,57,0.61,2937.0,43924923,0,2618,264,3069,1069,190,63,27,92,0,5
546,6.6,46,0.24,92.0,767820459,0,5823,474,2319,1477,0,63,27,32,15,20
547,7.0,33,0.16,7883.0,6590172,0,3653,201,4715,1209,0,63,27,0,4,0
548,7.8,80,0.91,1551.0,100642353,2,19,2143,4632,892,1717,63,27,0,4,7
549,7.8,0,0.53,2501.0,55495466,0,3101,793,3752,1277,0,18,27,0,5,7
550,7.8,68,0.65,1311.0,121032272,0,5180,1242,3037,1108,0,63,59,0,0,1
551,7.0,78,0.71,2252.0,64232714,0,5037,5155,2741,920,0,62,27,0,7,12
552,7.5,38,0.36,2205.0,65882103,0,1961,3365,3047,982,0,63,27,0,7,13
553,7.2,74,0.85,1174.0,137984788,0,3103,359,6175,530,0,63,27,0,1,7
554,5.4,37,0.23,912.0,174131329,0,5545,4343,3544,1689,0,63,27,0,4,8
555,6.4,0,0.08,1940.0,77593167,0,2793,5995,3700,806,0,63,27,20,5,15
556,6.9,62,0.7,438.0,311744465,0,2053,700,3994,1604,0,63,27,57,5,20
557,7.4,83,0.85,1063.0,153329844,1,3001,2251,108,1654,0,63,27,47,7,12
558,7.0,64,0.77,929.0,171302226,0,3692,2777,5632,1097,0,63,27,78,0,12
559,6.6,39,0.23,3167.0,39319801,0,5335,240,831,738,0,63,27,0,0,7
560,7.0,46,0.37,1405.0,112214531,0,5625,3166,4029,1622,0,18,27,16,0,20
561,6.3,68,0.83,810.0,194183034,0,3282,4123,3901,1245,0,63,27,0,12,15
562,7.1,57,0.55,1342.0,118556530,0,3608,5189,3917,1403,0,63,27,6,0,7
563,6.9,67,0.89,413.0,328015029,0,2992,4293,5613,214,271,63,27,0,2,1
564,5.5,40,0.21,633.0,237370350,0,3301,2701,3278,1514,0,63,27,57,7,18
565,5.5,40,0.21,9393.0,3700000,0,3301,2701,3278,1514,0,63,27,57,7,18
566,6.4,43,0.42,2036.0,72516819,0,2618,2821,2321,1285,0,63,27,0,0,18
567,6.5,54,0.5,668.0,226739416,0,5545,369,1641,1323,0,63,27,78,0,1
568,7.0,78,0.86,1010.0,160388063,0,5136,5354,1617,601,0,63,27,80,0,1
569,6.2,65,0.78,89.0,786635413,0,2204,908,3220,1605,0,63,27,34,0,1
570,5.8,57,0.61,613.0,243180937,0,730,3103,337,474,0,63,27,43,0,1
571,5.8,57,0.61,6714.0,10000000,0,730,3103,337,474,0,63,27,43,0,1
572,7.1,60,0.57,2742.0,48559999,0,1101,3949,2897,1535,0,63,27,0,2,0
573,7.0,66,0.86,635.0,236827677,0,614,348,2474,1332,285,63,27,32,2,0
574,5.8,27,0.29,3023.0,42002029,0,2084,243,4140,1069,190,63,27,0,0,18
575,5.9,33,0.17,1916.0,78758522,0,5995,3488,1735,1304,0,63,27,0,7,12
576,6.8,65,0.64,2247.0,64352607,0,293,1101,4972,1642,0,62,27,78,1,4
577,6.6,42,0.41,2826.0,46526243,0,1992,4138,3097,410,0,63,27,0,12,20
578,6.6,42,0.41,9833.0,3100000,0,1992,4138,3097,410,0,63,27,0,12,20
579,6.2,54,0.51,2165.0,67348218,0,2053,1884,2662,588,0,63,27,6,4,21
580,6.5,56,0.73,307.0,381687380,0,4883,5361,2303,1410,302,63,27,0,2,0
581,7.4,51,0.48,1615.0,96673002,0,19,6016,5466,1210,0,63,27,0,7,8
582,7.0,42,0.55,1915.0,78769428,0,5950,4735,2366,717,0,63,27,3,12,15
583,6.8,28,0.28,5230.0,17033431,0,1506,549,831,272,0,18,27,106,0,12
584,6.1,36,0.23,2916.0,44411527,0,1160,2858,1565,1277,0,63,27,17,0,18
585,6.2,56,0.52,1957.0,76954311,0,6151,5036,4801,1653,0,63,27,34,4,7
586,6.5,44,0.42,3383.0,35792945,0,1641,4047,2798,573,0,63,27,0,0,5
587,6.4,63,0.63,2204.0,65967750,0,2913,1130,1206,1592,0,63,27,78,4,18
588,5.5,27,0.09,444.0,310650574,0,5042,556,4556,1287,0,63,27,103,4,17
589,6.6,60,0.72,2831.0,46370970,0,1327,5042,2768,489,1447,63,27,92,0,5
590,5.4,53,0.73,1818.0,83660160,0,4938,5989,1742,43,0,63,27,0,4,12
591,5.9,37,0.23,479.0,295874190,0,4295,180,3421,1285,0,18,27,48,0,1
592,6.1,46,0.41,698.0,217986320,0,4457,2628,177,890,0,63,27,17,0,1
593,5.4,41,0.25,834.0,188657593,0,2507,5188,3210,1656,0,63,27,20,2,1
594,6.6,49,0.53,1965.0,76347393,0,2618,549,5860,1550,0,63,27,0,0,5
595,5.7,41,0.15,1812.0,84154026,0,4628,3235,831,1521,0,63,27,0,0,1
596,5.7,41,0.15,9069.0,4165845,0,4628,3235,831,1521,0,63,27,0,0,1
597,5.5,30,0.22,166.0,563749323,0,2189,4411,2639,1355,0,63,27,0,2,1
598,6.1,49,0.45,3086.0,40966716,0,2762,1322,494,1485,0,63,27,34,0,4
599,4.9,18,0.12,2294.0,62831715,0,1785,4526,4055,255,0,63,27,78,0,1
600,6.4,64,0.72,3102.0,40520649,0,412,1158,5850,308,0,63,27,0,4,12
601,6.4,64,0.72,4254.0,24922237,0,412,1158,5850,308,0,63,27,0,4,12
602,5.9,50,0.45,1035.0,157956466,0,861,3706,2678,567,537,2,27,0,2,1
603,5.7,39,0.22,3201.0,38749404,0,3030,4058,425,360,0,63,27,0,4,0
604,4.3,34,0.18,1103.0,149217355,0,4457,5993,1115,1069,190,63,27,76,0,9
605,7.1,49,0.53,6038.0,12617472,0,1039,1748,4166,39,0,63,27,92,4,7
606,5.1,56,0.51,2543.0,54052249,0,5337,6061,1018,163,1306,63,27,0,4,8
607,3.7,24,0.13,7907.0,6530796,0,1309,3990,3292,835,0,63,27,0,4,12
608,5.0,58,0.66,7773.0,6860624,0,5070,5273,4636,355,0,10,27,0,7,9
