,Unnamed: 0,Box Office,IMDB,Metacritic,Released,Rotten Tomatoes,Rank,Worldwide Box Office,Domestic Box Office,International Box Office,Awards,Actors_1,Actors_2,Actors_3,directors_1,directors_2,Country_1,language_1,language_2,Genre_1,Genre_2
2923,2923,2061019,7.2,82,39696,0.88,8105,6030129,2511476,3518653,0,0,0,0,305,0,63,27,32,5,7
2924,2924,2416555,7.0,80,38611,0.87,9505,3553253,2678010,875243,0,0,0,0,1333,0,63,27,0,4,7
2925,2925,7518962,6.9,71,36917,0.82,7209,8279017,8279017,0,0,0,0,0,455,0,62,27,34,7,12
2926,2926,3042188,7.1,49,37554,0.53,9854,3075052,3042188,32864,0,0,0,0,246,0,63,27,0,0,5
2927,2927,0,6.8,0,35447,0.79,3453,34600000,9725847,24874153,0,0,0,0,1765,0,63,27,32,4,14
2928,2928,0,6.9,0,34425,0.3,8030,6217413,6217413,0,0,0,0,0,145,0,45,27,92,7,17
2929,2929,0,7.2,0,33690,0.39,10068,2827107,2827107,0,0,0,0,0,830,0,2,27,0,7,19
2930,2930,0,7.6,86,33732,0.98,3890,28876702,21706101,7170601,0,0,0,0,1420,0,63,27,0,4,5
2931,2931,0,7.3,80,33998,0.92,7642,7144115,7144115,0,0,0,0,0,567,0,63,27,47,7,0
2932,2932,57305,7.2,74,34129,0.84,8264,5737353,5737353,0,0,0,0,0,1496,0,62,27,32,3,7
2933,2933,0,7.0,76,0,0.88,9624,3369307,3369307,0,0,0,0,0,940,0,63,27,0,0,5
2934,2934,0,6.6,61,29665,0.77,2923,44200000,12200000,32000000,0,0,0,0,160,0,67,27,35,5,7
2935,2935,0,6.6,61,29665,0.77,6156,12000000,12000000,0,0,0,0,0,160,0,67,27,35,5,7
2936,2936,0,7.4,85,29791,0.87,5823,13747234,13747234,0,0,0,0,0,181,0,63,27,0,15,20
2937,2937,0,7.1,74,29427,0.84,3646,31899000,31899000,0,0,0,0,0,181,0,63,27,0,15,20
2938,2938,0,7.4,0,30477,0.86,7160,8443124,8443124,0,2,0,0,0,193,0,63,27,0,7,13
2939,2939,46529055,7.1,64,42272,0.73,684,221297061,43482270,177814791,0,0,0,0,108,0,62,27,78,0,1
2940,2940,46529055,7.1,64,42272,0.73,1249,127990128,87178599,40811529,0,0,0,0,108,0,62,27,78,0,1
2941,2941,0,6.3,41,41943,0.36,4877,19563579,3242457,16321122,0,0,0,0,1483,0,62,27,0,7,12
2942,2942,101555644,6.5,52,43049,0.59,379,345922730,102826543,243096187,1,0,0,0,953,0,34,27,32,5,7
2943,2943,101555644,6.5,52,43049,0.59,3384,35755250,35733867,21383,1,0,0,0,953,0,34,27,32,5,7
2944,2944,0,7.3,77,27015,1.0,5044,18344729,18344729,0,0,0,0,0,1765,0,63,27,109,4,18
2945,2945,0,5.5,40,26830,0.37,7057,8800000,8800000,0,0,0,0,0,654,0,63,27,0,0,18
2946,2946,0,6.8,58,28116,0.79,2839,46200000,46200000,0,0,0,0,0,676,0,63,27,0,0,5
2947,2947,0,7.4,0,27934,0.65,3603,32511047,32511047,0,0,0,0,0,1442,0,63,27,0,4,15
2948,2948,0,6.7,55,28484,0.75,3713,31063038,31063038,0,0,0,0,0,1106,0,63,27,0,4,15
2949,2949,0,7.8,72,29209,0.86,3259,37823676,37823676,0,4,0,0,0,157,0,63,27,92,4,7
2950,2950,0,5.8,16,30295,0.09,2796,47118057,47118057,0,0,0,0,0,1380,0,63,27,34,4,0
2951,2951,0,7.8,77,30302,0.96,2546,53977250,53977250,0,0,0,0,0,1546,0,63,27,0,7,0
2952,2952,0,5.9,62,30610,0.52,5211,17200000,17200000,0,0,0,0,0,1120,0,63,27,0,7,17
2953,2953,0,6.0,50,30813,0.38,5547,15136870,15136870,0,0,0,0,0,1064,0,63,27,0,0,12
2954,2954,0,6.8,59,30834,0.67,8329,5600000,5600000,0,0,0,0,0,1730,0,63,27,0,0,5
2955,2955,0,6.7,0,31156,0.77,8950,4389334,4389334,0,0,0,0,0,1197,0,62,27,0,7,9
2956,2956,0,6.5,37,31189,0.36,2859,45800000,40800000,5000000,0,0,0,0,1730,0,63,27,0,4,0
2957,2957,0,6.1,0,31392,0.5,2147,68275764,68275764,0,0,0,0,0,1013,0,63,27,6,0,1
2958,2958,0,6.6,53,31086,0.5,7085,8700000,8700000,0,0,0,0,0,1107,0,63,27,0,4,17
2959,2959,0,5.3,33,31492,0.4,2953,43579163,43579163,0,0,0,0,0,754,0,63,27,0,4,0
2960,2960,0,5.9,49,31863,0.21,3166,39321000,39321000,0,0,0,0,0,151,0,63,27,0,4,17
2961,2961,0,6.7,0,32017,1.0,5801,13839404,13839404,0,0,0,0,0,845,0,63,27,32,0,7
2962,2962,0,7.3,86,32409,0.82,6954,9134733,9134733,0,0,0,0,0,355,0,10,27,0,7,12
2963,2963,0,5.8,33,33095,0.13,3579,32914515,30506847,2407668,0,0,0,0,1471,0,63,27,53,0,4
2964,2964,0,5.9,36,33011,0.32,1172,138697012,70978012,67719000,0,0,0,0,809,0,63,27,0,0,4
2965,2965,0,6.8,70,32605,0.82,7681,7032915,7032915,0,0,0,0,0,1342,0,2,27,0,12,20
2966,2966,0,7.2,77,33107,0.79,6280,11541758,11541758,0,0,0,0,0,51,0,10,27,0,4,7
2967,2967,0,5.2,30,32885,0.19,8281,5697588,5697588,0,0,0,0,0,731,0,63,27,0,12,20
2968,2968,0,6.7,62,33256,0.63,3441,34729091,34729091,0,0,0,0,0,1363,0,63,27,0,1,7
2969,2969,0,7.2,0,33382,0.73,7566,7300000,7300000,0,0,0,0,0,1590,0,63,27,0,7,8
2970,2970,0,4.1,31,33543,0.0,5742,14184134,14184134,0,0,0,0,0,1491,0,62,27,0,0,1
2971,2971,0,6.5,0,33396,0.57,3655,31739045,31739045,0,0,0,0,0,1555,0,63,27,0,7,17
2972,2972,0,5.5,50,33858,0.41,6050,12525537,12525537,0,0,0,0,0,83,0,63,27,0,12,0
2973,2973,0,6.0,0,33641,0.19,2896,44948240,44948240,0,0,0,0,0,856,0,63,27,0,1,7
2974,2974,0,6.9,65,33865,0.68,5624,14715067,14715067,0,0,0,0,0,1440,0,63,27,39,7,0
2975,2975,0,7.8,0,32443,0.98,5663,14543394,14543394,0,0,0,0,0,572,0,37,25,32,15,20
2976,2976,0,7.9,0,34328,0.83,8323,5617391,5617391,0,0,0,0,0,480,200,63,27,0,2,0
2977,2977,0,7.6,84,34271,0.86,3586,32790064,32790064,0,0,0,0,0,1738,0,63,27,57,7,0
2978,2978,0,6.4,0,34243,0.59,2849,46038636,46038636,0,0,0,0,0,614,0,10,27,32,5,15
2979,2979,0,5.7,0,34152,0.21,4126,25989889,25989889,0,0,0,0,0,1594,0,63,27,0,4,7
2980,2980,0,6.1,0,34297,0.38,6900,9315576,9315576,0,0,0,0,0,1334,1549,63,27,0,2,1
2981,2981,0,5.2,0,34376,0.09,3746,30573770,30573770,0,0,0,0,0,1489,0,63,27,0,4,5
2982,2982,0,7.9,0,17442,0.96,2834,46295886,17195886,29100000,3,0,0,0,571,0,63,27,25,4,7
2983,2983,0,6.5,0,34614,0.52,4810,20042048,20042048,0,0,0,0,0,1234,0,63,27,47,4,17
2984,2984,0,6.5,0,34614,0.52,6802,9683567,61565,9622002,0,0,0,0,1234,0,63,27,47,4,17
2985,2985,0,6.4,61,34733,0.73,4400,23418200,23418200,0,0,0,0,0,629,0,63,27,0,4,7
2986,2986,0,5.8,0,34929,0.64,6827,9574155,9574155,0,0,0,0,0,1110,0,63,27,0,4,7
2987,2987,0,5.2,0,34985,0.13,6600,10359006,10359006,0,0,0,0,0,1473,0,63,27,0,7,17
2988,2988,0,4.6,0,35307,0.12,5106,17897671,17897671,0,0,0,0,0,1660,0,63,27,0,0,5
2989,2989,0,6.8,0,35321,0.87,3334,36469322,25143818,11325504,0,0,0,0,228,0,63,27,0,1,7
2990,2990,0,6.2,0,35181,0.3,6289,11504190,11504190,0,0,0,0,0,1003,0,63,27,0,5,7
2991,2991,0,5.1,42,35496,0.19,2373,59925026,59925026,0,0,0,0,0,862,0,63,27,0,4,8
2992,2992,0,6.1,47,35538,0.33,4150,25842024,25842024,0,0,0,0,0,454,0,63,27,0,0,5
2993,2993,0,6.7,0,35641,0.3,8259,5747802,5747802,0,0,0,0,0,970,0,63,27,92,7,20
2994,2994,0,6.4,0,35958,0.17,6696,10020081,10020081,0,0,0,0,0,161,0,10,27,0,4,0
2995,2995,0,3.4,32,35818,0.35,2483,56042592,29342592,26700000,0,0,0,0,162,0,62,27,0,4,8
2996,2996,0,6.1,0,36103,0.13,6813,9639390,9639390,0,0,0,0,0,642,0,28,27,0,5,7
2997,2997,0,5.6,0,36000,0.34,4945,19014238,17507368,1506870,0,0,0,0,380,0,2,27,0,12,15
2998,2998,0,6.7,49,36434,0.38,7031,8891623,8891623,0,0,0,0,0,721,0,10,27,0,4,7
2999,2999,0,7.0,52,36357,0.61,4233,25059640,25059640,0,0,0,0,0,1399,0,63,27,0,4,7
3000,3000,0,4.9,13,36546,0.03,4814,20035310,20035310,0,0,0,0,0,983,0,63,27,32,4,7
3001,3001,0,5.7,37,36581,0.25,4408,23360779,23360779,0,0,0,0,0,829,0,63,27,0,0,1
3002,3002,11483975,6.9,62,36770,0.63,3974,27786849,12178602,15608247,0,0,0,0,1223,0,62,27,32,4,5
3003,3003,0,4.6,21,36770,0.11,6009,12801190,12801190,0,0,0,0,0,443,0,63,27,32,0,1
3004,3004,0,5.3,35,36728,0.24,5060,18250106,15464026,2786080,0,0,0,0,54,0,63,27,0,4,17
3005,3005,25264107,4.8,37,37001,0.11,3158,39393111,25590119,13802992,0,0,0,0,1551,0,2,27,0,1,4
3006,3006,44379332,5.6,29,37197,0.24,2540,54207112,45207112,9000000,0,0,0,0,614,0,63,27,0,5,15
3007,3007,19037255,5.0,21,37127,0.08,4863,19693891,19693891,0,0,0,0,0,1152,0,63,27,0,4,7
3008,3008,12610731,4.4,25,37372,0.19,5249,16951798,13121555,3830243,0,0,0,0,683,0,63,27,0,0,12
3009,3009,21701045,4.6,36,37652,0.23,4567,21908034,21908034,0,0,0,0,0,1369,0,63,27,0,0,7
3010,3010,10199354,2.0,15,37904,0.03,5797,13860078,10199354,3660724,0,0,0,0,1715,0,18,27,0,0,1
3011,3011,21718038,5.2,37,37967,0.13,4561,21937235,21897389,39846,0,0,0,0,1708,0,63,27,0,4,17
3012,3012,30937521,6.9,60,37987,0.75,1670,93074616,31011616,62063000,0,0,0,0,1223,0,62,27,0,4,7
3013,3013,12181484,4.8,31,38107,0.08,5655,14566246,13548322,1017924,0,0,0,0,118,0,63,27,0,4,0
3014,3014,41784746,5.1,30,38219,0.11,2934,43957541,41814863,2142678,0,0,0,0,1371,0,63,27,0,12,15
3015,3015,6768055,4.2,36,38198,0.19,3937,28231444,6768055,21463389,0,0,0,0,895,0,62,27,0,0,1
3016,3016,46363118,4.2,32,38387,0.13,2172,67192859,46752382,20440477,0,0,0,0,1572,0,63,27,0,7,12
3017,3017,12449517,6.8,65,38744,0.75,5193,17300838,12589255,4711583,0,0,0,0,1395,0,24,27,92,4,5
3018,3018,0,6.3,0,38679,0.62,6650,10156968,9016782,1140186,0,0,0,0,615,0,63,27,0,4,5
3019,3019,0,6.1,0,38618,0.59,5178,17433072,17380866,52206,0,0,0,0,1034,0,63,27,0,4,7
3020,3020,3045751,4.2,26,38581,0.05,9725,3252550,3102550,150000,0,0,0,0,1583,0,63,27,0,0,7
3021,3021,14497591,5.8,0,38975,0.51,5238,17000437,14523101,2477336,0,0,0,0,299,287,10,27,0,2,1
3022,3022,12260586,5.1,43,38765,0.23,5637,14651216,12512886,2138330,0,0,0,0,799,0,63,27,47,5,7
3023,3023,8080116,5.6,46,38842,0.26,7228,8224998,8117637,107361,0,0,0,0,1744,0,63,27,0,1,4
3024,3024,38360195,6.5,52,38730,0.56,2966,43343247,38399961,4943286,0,0,0,0,1738,0,63,27,32,4,17
3025,3025,11337251,3.9,17,38947,0.04,6068,12449638,11449638,1000000,0,0,0,0,1084,0,63,27,0,4,8
3026,3026,13391174,6.3,38,39003,0.19,5831,13725032,13395961,329071,0,0,0,0,1142,0,63,27,0,3,7
3027,3027,2930900,6.7,55,39318,0.6,9715,3260555,3172382,88173,0,0,0,0,1463,0,63,27,0,7,19
3028,3028,49121934,6.3,63,39407,0.55,2707,49733545,49121934,611611,0,0,0,0,1349,0,63,27,0,4,7
3029,3029,5205343,6.3,66,40039,0.81,5970,12967829,5210988,7756841,0,0,0,0,1669,0,63,27,0,4,7
3030,3030,31959266,8.0,72,39925,0.86,1363,116773317,32011576,84761741,0,0,0,0,27,1067,62,27,0,6,0
3031,3031,10017041,5.8,46,39941,0.21,6644,10172519,10027047,145472,0,0,0,0,131,0,63,27,32,0,4
3032,3032,0,5.1,35,43203,0.16,1640,95127344,41411015,53716329,0,0,0,0,738,0,63,27,92,12,20
3033,3033,0,7.2,0,41068,0.0,5477,15505922,46425,15459497,0,0,0,0,421,0,23,40,0,5,15
3034,3034,3700734,7.1,19,40493,0.36,9307,3824868,3777210,47658,0,0,0,0,179,0,63,27,0,7,0
3035,3035,891721,6.1,49,39101,0.33,7843,6678033,1308696,5369337,0,0,0,0,1604,0,63,27,34,7,15
3036,3036,0,6.7,0,39619,0.0,8178,5922805,0,5922805,0,0,0,0,1231,0,62,27,0,5,7
3037,3037,0,5.2,34,38751,0.32,8333,5595545,0,5595545,0,0,0,0,750,0,63,27,0,7,9
3038,3038,6359742,6.7,64,39675,0.62,5884,13432256,6432256,7000000,0,0,0,0,926,0,62,27,47,7,17
3039,3039,0,7.8,63,38457,0.81,9834,3099369,1340891,1758478,0,0,0,0,1542,0,62,27,14,7,17
3040,3040,0,7.3,0,39640,1.0,7823,6732052,69221,6662831,0,0,0,0,293,0,2,27,0,4,0
3041,3041,0,7.3,70,36595,0.77,9053,4196621,4196621,0,0,0,0,0,1765,0,63,27,0,4,7
3042,3042,0,7.8,83,37862,0.91,4215,25218042,4890878,20327164,0,0,0,0,1320,0,24,27,54,7,0
3043,3043,1547128,7.8,85,37134,0.93,9367,3740030,3067312,672718,0,0,0,0,815,0,63,27,34,4,7
3044,3044,0,6.5,70,35937,0.8,7973,6367164,6367164,0,0,0,0,0,432,0,63,27,0,4,0
3045,3045,0,7.4,61,35797,0.73,6499,10686841,10686841,0,0,0,0,0,1765,0,63,27,39,4,0
3046,3046,0,6.9,0,35083,0.67,10049,2844379,2844379,0,0,0,0,0,1241,0,63,27,0,7,17
3047,3047,0,6.1,71,32556,0.88,9199,3992420,3992420,0,0,0,0,0,222,0,63,27,0,0,5
3048,3048,0,8.0,77,32815,0.93,5059,18254702,18254702,0,0,0,0,0,1765,0,63,27,39,4,7
3049,3049,157888,7.5,89,34026,0.94,4098,26317943,26124872,193071,3,0,0,0,684,0,62,27,34,7,17
3050,3050,0,7.0,0,32437,0.6,7303,8000000,8000000,0,0,0,0,0,1647,0,62,27,0,4,5
3051,3051,0,7.1,73,31905,0.86,8827,4600000,4600000,0,0,0,0,0,1657,0,63,27,0,5,7
3052,3052,0,6.6,68,29686,0.68,5097,17985000,17985000,0,0,0,0,0,794,0,63,27,92,12,0
3053,3053,0,6.3,61,29378,0.71,2803,46918287,46918287,0,0,0,0,0,670,0,63,27,92,7,17
3054,3054,0,7.4,78,29672,0.96,9002,4300000,4300000,0,0,0,0,0,1136,0,63,27,0,0,5
3055,3055,0,6.6,48,29728,0.58,4823,20000000,20000000,0,0,0,0,0,1312,0,62,27,0,0,5
3056,3056,0,7.5,55,26649,0.85,3317,36734619,36734619,0,0,0,0,0,1501,0,63,27,92,0,5
3057,3057,0,7.5,55,26649,0.85,5473,15545115,15545115,0,0,0,0,0,1501,0,63,27,92,0,5
3058,3058,218100000,7.2,81,38700,0.84,177,550517357,218080025,332437332,3,0,0,0,1313,0,38,27,0,0,1
3059,3059,218100000,7.2,81,38700,0.84,177,550517357,218080025,332437332,1,0,0,0,1313,0,38,27,0,0,1
3060,3060,218100000,7.2,81,38700,0.84,1712,90614445,52614445,38000000,3,0,0,0,1313,0,38,27,0,0,1
3061,3061,218100000,7.2,81,38700,0.84,1712,90614445,52614445,38000000,1,0,0,0,1313,0,38,27,0,0,1
3062,3062,218100000,7.2,81,38700,0.84,6703,10000650,10000000,650,3,0,0,0,1313,0,38,27,0,0,1
3063,3063,218100000,7.2,81,38700,0.84,6703,10000650,10000000,650,1,0,0,0,1313,0,38,27,0,0,1
3064,3064,0,6.2,41,28293,0.33,2661,50681884,50681884,0,0,0,0,0,1328,0,62,27,32,1,15
3065,3065,0,6.1,51,29572,0.2,2081,70687344,70687344,0,0,0,0,0,209,0,63,27,0,0,4
3066,3066,0,6.8,56,29567,0.67,1540,101300000,101300000,0,0,0,0,0,1547,0,63,27,0,4,5
3067,3067,0,6.7,65,28690,0.78,3284,37337746,37337746,0,0,0,0,0,151,0,62,27,54,4,5
3068,3068,0,6.4,42,28832,0.54,7658,7100000,7100000,0,0,0,0,0,603,0,62,27,21,0,7
3069,3069,0,7.3,82,29567,0.83,4797,20093330,20093330,0,3,0,0,0,1475,0,62,27,0,7,17
3070,3070,14492,7.4,64,29040,0.89,4436,23017811,5017811,18000000,0,0,0,0,1339,0,63,27,0,7,0
3071,3071,100000,6.7,75,40193,0.85,3848,29309766,29309766,0,0,0,0,0,329,0,55,94,81,0,5
3072,3072,0,5.9,42,30743,0.67,4230,25100000,25100000,0,0,0,0,0,1634,0,63,27,0,0,1
3073,3073,0,7.3,81,31352,0.91,5191,17307019,17307019,0,0,0,0,0,1755,0,63,27,6,0,5
3074,3074,0,6.2,70,31595,0.61,3205,38702310,38702310,0,0,0,0,0,462,0,63,27,0,4,7
3075,3075,0,6.3,74,31695,0.85,3065,41382841,41382841,0,0,0,0,0,502,0,63,27,0,4,7
3076,3076,0,5.6,42,31646,0.47,7290,8025872,8025872,0,0,0,0,0,1665,0,63,27,0,4,12
3077,3077,0,6.1,51,31443,0.38,5488,15448400,15448400,0,0,0,0,0,1317,0,63,27,0,7,17
3078,3078,0,6.7,50,32073,0.56,5743,14182305,14182000,305,0,0,0,0,818,0,63,27,54,12,0
3079,3079,0,7.2,36,32059,0.67,9409,3685862,3685862,0,0,0,0,0,1331,0,63,27,0,4,0
3080,3080,0,5.1,0,32605,0.2,6690,10030875,10030875,0,0,0,0,0,31,0,63,27,0,0,18
3081,3081,0,6.7,71,33130,0.87,3253,37963281,37963281,0,0,0,0,0,1177,0,63,27,92,4,7
3082,3082,0,6.5,0,33354,0.12,4383,23562716,23562716,0,0,0,0,0,847,0,63,27,47,4,5
3083,3083,0,7.0,66,33480,0.83,3251,38016380,38016380,0,0,0,0,0,953,0,63,27,0,7,15
3084,3084,0,6.1,0,33473,0.22,7690,7018525,7018525,0,0,0,0,0,1551,0,63,27,0,0,5
3085,3085,0,6.8,0,34012,0.54,4965,18899204,18899204,0,0,0,0,0,1697,0,63,27,0,4,7
3086,3086,0,6.7,62,34206,0.64,4267,24760338,24760338,0,0,0,0,0,1108,0,63,27,0,7,0
3087,3087,0,6.5,0,42447,0.53,4435,23042200,23042200,0,0,0,0,0,1566,0,62,27,0,3,7
3088,3088,0,6.2,0,34432,0.29,5612,14793701,14793701,0,0,0,0,0,64,0,63,27,0,4,17
3089,3089,0,6.7,0,34642,0.25,5324,16480770,16480770,0,0,0,0,0,883,0,63,27,0,7,0
3090,3090,0,6.0,45,35349,0.12,5687,14407578,14407578,0,0,0,0,0,677,0,63,27,0,5,7
3091,3091,0,5.3,43,35202,0.32,3745,30593313,20080020,10513293,0,0,0,0,25,0,63,27,0,8,1
3092,3092,0,6.0,0,35263,0.43,4791,20133326,20133326,0,0,0,0,0,615,0,63,27,0,4,17
3093,3093,0,7.0,64,35111,0.72,3480,34327391,34327391,0,0,0,0,0,185,367,63,27,0,0,1
3094,3094,0,6.4,0,35090,0.31,8278,5701359,5701359,0,0,0,0,0,273,0,10,27,0,12,18
3095,3095,0,5.7,38,35424,0.38,1323,119745070,95345070,24400000,0,0,0,0,1232,0,63,27,72,4,7
3096,3096,0,6.1,42,35832,0.35,4942,19035741,19035741,0,0,0,0,0,89,0,63,27,17,0,5
3097,3097,0,6.0,36,35846,0.06,5935,13109234,13109234,0,0,0,0,0,1292,0,63,27,0,4,17
3098,3098,191449475,5.2,56,39773,0.49,285,402280159,192769854,209510305,0,0,0,0,232,0,63,27,0,7,9
3099,3099,191449475,5.2,56,39773,0.49,5562,15055091,15055091,0,0,0,0,0,232,0,63,27,0,7,9
3100,3100,0,6.1,65,36376,0.71,8012,6276869,6276869,0,0,0,0,0,64,0,17,27,0,4,0
3101,3101,0,6.6,43,36315,0.27,3494,34105207,34105207,0,0,0,0,0,890,0,63,27,0,7,20
3102,3102,0,5.9,37,36448,0.28,4028,27100030,27100030,0,0,0,0,0,1415,0,63,27,47,4,7
3103,3103,0,5.3,35,36392,0.19,7017,8959883,8959883,0,0,0,0,0,974,0,63,27,0,4,20
3104,3104,0,5.7,52,36847,0.52,2559,53425292,36805288,16620004,0,0,0,0,432,0,63,27,0,7,17
3105,3105,3865759,2.2,14,37155,0.07,9016,4273372,4273372,0,0,0,0,0,1727,0,63,27,0,7,13
3106,3106,10237964,7.2,70,37631,0.84,6202,11843260,10465659,1377601,0,0,0,0,790,0,63,27,92,5,7
3107,3107,4814244,5.3,12,37288,0.1,8171,5942218,4814244,1127974,0,0,0,0,417,0,10,27,0,4,17
3108,3108,20186516,6.3,52,37757,0.6,3398,35456949,20305251,15151698,0,0,0,0,1329,0,63,27,0,4,17
3109,3109,73701902,5.3,22,38315,0.05,1619,96469187,73701902,22767285,0,0,0,0,799,0,63,27,92,4,8
3110,3110,35058863,4.9,28,39043,0.06,2807,46815807,35093569,11722238,0,0,0,0,880,0,63,27,34,4,8
3111,3111,20277437,6.0,47,39136,0.34,4571,21851362,20342161,1509201,0,0,0,0,1422,0,63,27,0,4,5
3112,3112,41939392,4.2,45,39528,0.33,3027,41975388,41975388,0,0,0,0,0,1712,0,63,27,0,4,7
3113,3113,14840421,6.7,57,39829,0.71,3464,34487202,14889042,19598160,0,0,0,0,805,0,63,27,0,7,17
3114,3114,5005883,6.1,50,38289,0.38,5645,14603001,5005899,9597102,0,0,0,0,896,0,62,27,0,7,9
3115,3115,14000000,7.4,77,37372,0.95,4036,27025600,13876974,13148626,0,0,0,0,1181,0,23,40,27,4,7
3116,3116,8179538,7.0,69,38002,0.77,6381,11131455,8291572,2839883,0,0,0,0,1736,0,63,27,0,7,17
3117,3117,5770800,6.8,75,36903,0.86,6942,9182500,6920692,2261808,0,0,0,0,373,0,17,27,47,4,7
3118,3118,0,7.4,76,40655,0.84,3506,33983855,11242660,22741195,0,0,0,0,230,0,62,27,32,7,17
3119,3119,0,7.4,76,40655,0.84,8510,5200601,5200601,0,0,0,0,0,230,0,62,27,32,7,17
3120,3120,0,7.3,71,36168,0.83,2513,55193251,24793251,30400000,0,0,0,0,979,0,62,27,54,4,0
3121,3121,0,7.3,0,36098,0.75,8072,6121582,2652246,3469336,0,0,0,0,1303,0,63,27,0,4,7
3122,3122,0,7.1,59,35013,0.77,4124,26000000,6401297,19598703,1,0,0,0,1765,0,63,27,54,4,9
3123,3123,0,5.8,64,34418,0.74,7417,7770731,7770731,0,0,0,0,0,824,0,2,27,0,4,7
3124,3124,0,7.3,70,32066,0.74,9751,3221000,3221000,0,0,0,0,0,110,0,63,27,0,4,7
3125,3125,0,6.3,57,29252,0.67,2587,52743674,22743674,30000000,0,0,0,0,1282,0,63,27,94,5,7
3126,3126,34307024,6.2,42,42671,0.23,692,219519367,34343574,185175793,0,0,0,0,1477,0,63,27,32,0,1
3127,3127,39477140,6.1,62,41684,0.69,2671,50445860,48637684,1808176,0,0,0,0,1592,0,63,27,0,4,17
3128,3128,0,7.0,0,35811,0.4,4206,25310938,25310938,0,0,0,0,0,596,0,63,27,96,0,5
3129,3129,14739982,4.2,22,41649,0.03,2393,58953319,18848538,40104781,0,0,0,0,1371,0,63,27,0,0,1
3130,3130,0,6.5,0,28798,0.8,4824,20000000,15000000,5000000,0,0,0,0,847,0,63,27,51,4,0
3131,3131,0,7.3,61,28536,0.82,3592,32653000,32653000,0,3,0,0,0,607,0,63,27,0,7,17
3132,3132,0,7.2,0,28922,0.4,4440,23000000,23000000,0,0,0,0,0,1443,0,63,27,0,4,7
3133,3133,0,6.5,68,31030,0.75,4136,25928721,25928721,0,0,0,0,0,502,0,63,27,47,5,7
3134,3134,0,7.0,76,31107,0.85,5070,18136000,18136000,0,0,0,0,0,1415,0,63,27,0,4,7
3135,3135,0,5.4,41,31429,0.2,4321,24159872,24159872,0,0,0,0,0,1545,0,63,27,0,0,20
3136,3136,0,6.9,78,31590,0.94,2049,71624879,71624879,0,0,0,0,0,767,399,63,27,0,4,5
3137,3137,0,5.9,34,32437,0.27,5126,17768757,17768757,0,0,0,0,0,454,0,63,27,0,12,20
3138,3138,0,6.1,71,32374,0.89,4622,21486757,21486757,0,0,0,0,0,893,0,63,27,0,4,5
3139,3139,0,5.7,0,33130,0.0,5499,15394200,15394200,0,0,0,0,0,412,0,10,27,0,0,5
3140,3140,0,5.9,0,33326,0.38,6433,10986645,10986645,0,0,0,0,0,204,0,63,27,0,4,17
3141,3141,0,6.5,0,33564,0.45,4778,20218664,20218664,0,0,0,0,0,1334,1549,63,27,0,2,1
3142,3142,0,6.1,0,33515,0.72,4584,21756163,21756163,0,0,0,0,0,1491,0,63,27,0,0,5
3143,3143,0,5.7,0,34563,0.5,5276,16774699,16774699,0,0,0,0,0,567,0,63,27,0,1,7
3144,3144,0,6.2,44,34488,0.12,4319,24172899,24172899,0,0,0,0,0,1293,0,63,27,0,4,7
3145,3145,0,6.7,78,34971,0.88,5397,16030096,16030096,0,0,0,0,0,219,0,63,27,0,5,7
3146,3146,0,6.0,49,35041,0.48,1961,76578911,76578911,0,0,0,0,0,245,0,63,27,0,4,8
3147,3147,0,6.1,0,35090,0.19,4956,18972237,18972237,0,0,0,0,0,1128,0,63,27,0,17,7
3148,3148,0,2.9,24,35263,0.06,4968,18880508,18880508,0,0,0,0,0,1278,0,63,27,0,4,8
3149,3149,0,6.5,28,36217,0.29,3969,27807627,27807627,0,0,0,0,0,533,0,63,27,0,4,7
3150,3150,0,5.3,27,36196,0.13,8948,4398989,4398989,0,0,0,0,0,1079,0,18,27,32,4,7
3151,3151,0,5.6,24,36749,0.19,1710,90717684,37752931,52964753,0,0,0,0,782,0,63,27,0,7,17
3152,3152,16120906,7.0,59,36812,0.76,5121,17804273,17804273,0,0,0,0,0,1463,0,63,27,0,7,20
3153,3153,9892550,5.4,27,36924,0.1,6590,10397365,10397365,0,0,0,0,0,1081,0,63,27,78,4,15
3154,3154,5689784,6.1,46,37008,0.33,5881,13441957,6276532,7165425,0,0,0,0,610,0,63,27,92,4,5
3155,3155,13954465,6.9,49,37582,0.5,5363,16193713,14060950,2132763,0,0,0,0,1132,0,63,27,0,7,0
3156,3156,30259652,4.1,19,37449,0.11,3269,37659652,30259652,7400000,0,0,0,0,1401,0,63,27,0,12,20
3157,3157,3135535,6.4,43,37883,0.4,5917,13203044,3203044,10000000,0,0,0,0,1765,0,63,27,54,4,17
3158,3158,18742061,6.9,63,38443,0.74,3886,28915761,18761993,10153768,0,0,0,0,1165,0,63,27,0,4,7
3159,3159,33022286,6.9,59,38646,0.64,3153,39498360,33022286,6476074,0,0,0,0,831,0,63,27,0,7,8
3160,3160,3634359,6.7,67,38205,0.66,8080,6102830,3835551,2267279,0,0,0,0,1667,0,63,27,0,4,7
3161,3161,0,5.5,0,39668,0.22,6498,10688486,0,10688486,0,0,0,0,347,0,63,27,0,7,0
3162,3162,0,7.6,0,37687,0.57,6107,12267275,432360,11834915,0,0,0,0,651,0,54,27,0,7,17
